ano;mês;dia ;hora;velo;dire;prec;Rajada;;;;;;;;;
2009;8;27;15;1,8;204;0,2;5,7;;;;;;;;;
2009;8;27;16;1,3;211;0;5,5;;;;;;;;;
2009;8;27;17;1,2;210;0,2;3,2;;;;;;;;;
2009;8;27;18;0,9;231;0;2,6;;;;;;;;;
2009;8;27;19;0,6;255;0,2;3,1;;;;;;;;;
2009;8;27;20;1,3;288;0;2,9;;;;;;;;;
2009;8;27;21;0,9;249;0;2,9;;;;;;;;;
2009;8;27;22;1,1;254;0;2,7;;;;;;;;;
2009;8;27;23;0,7;262;0;2,7;;;;;;;;;
2009;8;28;0;1,2;282;0;2,4;;;;;;;;;
2009;8;28;1;0,5;312;0,2;2;;;;;;;;;
2009;8;28;2;0,1;357;0;1,5;;;;;;;;;
2009;8;28;3;0,2;197;0,2;1,1;;;;;;;;;
2009;8;28;4;0,2;59;0;0,8;;;;;;;;;
2009;8;28;5;0,4;319;0;1,6;;;;;;;;;
2009;8;28;6;0,5;51;0;1,2;;;;;;;;;
2009;8;28;7;0,6;243;0;1,6;;;;;;;;;
2009;8;28;8;0,7;7;0;2,7;;;;;;;;;
2009;8;28;9;1,3;168;0;3,6;;;;;;;;;
2009;8;28;10;1,5;133;0;3,6;;;;;;;;;
2009;8;28;11;2,8;146;0;5;;;;;;;;;
2009;8;28;12;2,6;130;0;5,7;;;;;;;;;
2009;8;28;13;2;118;0;5,2;;;;;;;;;
2009;8;28;14;1,3;124;0;4,7;;;;;;;;;
2009;8;28;15;1,5;128;0;3,2;;;;;;;;;
2009;8;28;16;0,6;64;0;2,9;;;;;;;;;
2009;8;28;17;0,3;148;0,4;2,2;;;;;;;;;
2009;8;28;18;0,6;293;0,4;1,6;;;;;;;;;
2009;8;28;19;0,5;256;0;1,4;;;;;;;;;
2009;8;28;20;1,1;326;0;1,7;;;;;;;;;
2009;8;28;21;0,5;295;0;1,2;;;;;;;;;
2009;8;28;22;0,6;280;0;2,1;;;;;;;;;
2009;8;28;23;0,5;187;0;1,4;;;;;;;;;
2009;8;29;0;0,4;184;0;2,2;;;;;;;;;
2009;8;29;1;0,5;5;0;1,8;;;;;;;;;
2009;8;29;2;0,3;340;0;1,3;;;;;;;;;
2009;8;29;3;0,4;261;0;0,7;;;;;;;;;
2009;8;29;4;0,4;185;0;1,1;;;;;;;;;
2009;8;29;5;0,2;264;0,2;1,7;;;;;;;;;
2009;8;29;6;0,8;353;0;1,2;;;;;;;;;
2009;8;29;7;2,1;193;0;3,6;;;;;;;;;
2009;8;29;8;1,5;183;0;3,4;;;;;;;;;
2009;8;29;9;2,2;141;0;5,2;;;;;;;;;
2009;8;29;10;2,1;151;0;6;;;;;;;;;
2009;8;29;11;2,9;129;0;6,3;;;;;;;;;
2009;8;29;12;3;115;0;6,3;;;;;;;;;
2009;8;29;13;2,5;110;0;6,4;;;;;;;;;
2009;8;29;14;3;117;0;6,4;;;;;;;;;
2009;8;29;15;2,6;143;0;6,9;;;;;;;;;
2009;8;29;16;2,5;145;0;5,5;;;;;;;;;
2009;8;29;17;1,3;155;0;5,4;;;;;;;;;
2009;8;29;18;1,8;149;0;4,3;;;;;;;;;
2009;8;29;19;0,7;201;0;3,8;;;;;;;;;
2009;8;29;20;0,6;185;0;1,8;;;;;;;;;
2009;8;29;21;1;187;0;2,5;;;;;;;;;
2009;8;29;22;0,8;189;0;2,9;;;;;;;;;
2009;8;29;23;1;203;0;2,5;;;;;;;;;
2009;8;30;0;0,9;221;0;2,6;;;;;;;;;
2009;8;30;1;1,3;212;0;2,4;;;;;;;;;
2009;8;30;2;0,4;210;0;1,8;;;;;;;;;
2009;8;30;3;0,5;333;0;1,1;;;;;;;;;
2009;8;30;4;0,6;349;0;1,6;;;;;;;;;
2009;8;30;5;0,9;296;0;1,7;;;;;;;;;
2009;8;30;6;0,7;298;0;1,7;;;;;;;;;
2009;8;30;7;2,4;200;0;5,4;;;;;;;;;
2009;8;30;8;1,7;188;0;5,4;;;;;;;;;
2009;8;30;9;1,9;117;0;4,9;;;;;;;;;
2009;8;30;10;1,9;125;0;5,4;;;;;;;;;
2009;8;30;11;2,2;111;0;5,6;;;;;;;;;
2009;8;30;12;2,4;107;0;5,1;;;;;;;;;
2009;8;30;13;2,2;116;0;5;;;;;;;;;
2009;8;30;14;2,3;116;0;5,9;;;;;;;;;
2009;8;30;15;2,2;118;0;5,8;;;;;;;;;
2009;8;30;16;1,9;123;0;4,5;;;;;;;;;
2009;8;30;17;1,4;145;0;4,1;;;;;;;;;
2009;8;30;18;0,5;207;0;3,2;;;;;;;;;
2009;8;30;19;0,9;316;0;1,7;;;;;;;;;
2009;8;30;20;0,8;358;0;1,5;;;;;;;;;
2009;8;30;21;0,9;319;0;1,5;;;;;;;;;
2009;8;30;22;1;327;0;1,8;;;;;;;;;
2009;8;30;23;1,2;312;0;2,1;;;;;;;;;
2009;8;31;0;1;321;0;2,3;;;;;;;;;
2009;8;31;1;1,1;329;0;1,9;;;;;;;;;
2009;8;31;2;0,9;299;0;2,3;;;;;;;;;
2009;8;31;3;1,5;297;0;2,9;;;;;;;;;
2009;8;31;4;1,3;314;0;2,5;;;;;;;;;
2009;8;31;5;1,3;306;0;2,7;;;;;;;;;
2009;8;31;6;1,6;302;0;3;;;;;;;;;
2009;8;31;7;1,7;316;0;4;;;;;;;;;
2009;8;31;8;1,9;296;0;4;;;;;;;;;
2009;8;31;9;1,5;16;0;5,1;;;;;;;;;
2009;8;31;10;2,2;133;0;4,5;;;;;;;;;
2009;8;31;11;3,4;55;0;6,5;;;;;;;;;
2009;8;31;12;2,8;55;0;6,5;;;;;;;;;
2009;8;31;13;3,1;46;0;6,6;;;;;;;;;
2009;8;31;14;3,5;65;0;8,8;;;;;;;;;
2009;8;31;15;3,3;57;0;8,4;;;;;;;;;
2009;8;31;16;2,1;23;0;8,4;;;;;;;;;
2009;8;31;17;1;345;0;5,9;;;;;;;;;
2009;8;31;18;1,5;3;0;3,2;;;;;;;;;
2009;8;31;19;0,9;14;0;4,5;;;;;;;;;
2009;8;31;20;0,8;350;0;3,1;;;;;;;;;
2009;8;31;21;1;290;0;3;;;;;;;;;
2009;8;31;22;0,7;320;0;1,6;;;;;;;;;
2009;8;31;23;1,1;312;0;1,8;;;;;;;;;
2009;9;01;0;0,8;336;0;1,9;;;;;;;;;
2009;9;01;1;1;332;0;1,6;;;;;;;;;
2009;9;01;2;0,8;283;0;2,6;;;;;;;;;
2009;9;01;3;0,8;327;0;2,7;;;;;;;;;
2009;9;01;4;1,5;309;0;2,2;;;;;;;;;
2009;9;01;5;0,8;330;0;2,8;;;;;;;;;
2009;9;01;6;1,8;331;0;4,3;;;;;;;;;
2009;9;01;7;2,8;329;0;6;;;;;;;;;
2009;9;01;8;3,8;327;0;8,9;;;;;;;;;
2009;9;01;9;3,5;7;0;8,4;;;;;;;;;
2009;9;01;10;3,9;25;0;8,4;;;;;;;;;
2009;9;01;11;3;11;0;8,3;;;;;;;;;
2009;9;01;12;3,5;8;0;8,9;;;;;;;;;
2009;9;01;13;4,3;59;0;8,9;;;;;;;;;
2009;9;01;14;4;47;0;8,8;;;;;;;;;
2009;9;01;15;3,6;32;0;9,4;;;;;;;;;
2009;9;01;16;3,6;43;0;11,3;;;;;;;;;
2009;9;01;17;3,4;23;0;9;;;;;;;;;
2009;9;01;18;3,6;17;0;8,1;;;;;;;;;
2009;9;01;19;3,7;5;0;9;;;;;;;;;
2009;9;01;20;2,4;355;0;8,5;;;;;;;;;
2009;9;01;21;3;7;0;7,9;;;;;;;;;
2009;9;01;22;2,4;10;0;7;;;;;;;;;
2009;9;01;23;2,2;3;0;6;;;;;;;;;
2009;9;02;0;2;353;0;6;;;;;;;;;
2009;9;02;1;1;318;0;4,4;;;;;;;;;
2009;9;02;2;1,9;12;0;4,7;;;;;;;;;
2009;9;02;3;2,3;19;0;4,8;;;;;;;;;
2009;9;02;4;1,3;2;0;4,8;;;;;;;;;
2009;9;02;5;1;351;0;3,4;;;;;;;;;
2009;9;02;6;1,2;3;0;2,8;;;;;;;;;
2009;9;02;7;1,9;344;0;3,7;;;;;;;;;
2009;9;02;8;2,2;26;0;5,1;;;;;;;;;
2009;9;02;9;3,8;15;0;8,3;;;;;;;;;
2009;9;02;10;3,8;28;0;8,6;;;;;;;;;
2009;9;02;11;3,8;8;0;10,1;;;;;;;;;
2009;9;02;12;4,3;5;0;9,7;;;;;;;;;
2009;9;02;13;4,1;67;0;8,2;;;;;;;;;
2009;9;02;14;3,9;38;0;9,5;;;;;;;;;
2009;9;02;15;3,6;30;0;7,9;;;;;;;;;
2009;9;02;16;4,3;39;0;9,6;;;;;;;;;
2009;9;02;17;3,7;27;0;9,2;;;;;;;;;
2009;9;02;18;3,3;30;0;7,8;;;;;;;;;
2009;9;02;19;2,9;27;0;7,3;;;;;;;;;
2009;9;02;20;3;11;0;8,1;;;;;;;;;
2009;9;02;21;2,7;2;0;9,4;;;;;;;;;
2009;9;02;22;1,4;348;0;7,2;;;;;;;;;
2009;9;02;23;1;352;0;3,6;;;;;;;;;
2009;9;03;0;0,8;356;0;4;;;;;;;;;
2009;9;03;1;2,4;15;0;4,5;;;;;;;;;
2009;9;03;2;1,5;352;0;5,9;;;;;;;;;
2009;9;03;3;2;19;0;4,4;;;;;;;;;
2009;9;03;4;1,9;13;0;5,8;;;;;;;;;
2009;9;03;5;2;21;0;4,8;;;;;;;;;
2009;9;03;6;2,1;5;0;5,5;;;;;;;;;
2009;9;03;7;2,9;14;0;6,6;;;;;;;;;
2009;9;03;8;3,9;12;0;8;;;;;;;;;
2009;9;03;9;4,9;15;0;10,4;;;;;;;;;
2009;9;03;10;4,8;11;0;10,4;;;;;;;;;
2009;9;03;11;4,3;22;0;10,9;;;;;;;;;
2009;9;03;12;4;31;0;10,5;;;;;;;;;
2009;9;03;13;3,9;55;0;11;;;;;;;;;
2009;9;03;14;4,4;37;0;10,1;;;;;;;;;
2009;9;03;15;5,6;30;0;11,4;;;;;;;;;
2009;9;03;16;4,9;35;0;11,4;;;;;;;;;
2009;9;03;17;4,4;23;0;11,1;;;;;;;;;
2009;9;03;18;2,2;350;0;10;;;;;;;;;
2009;9;03;19;3,2;7;0;7;;;;;;;;;
2009;9;03;20;3,3;10;0;10,5;;;;;;;;;
2009;9;03;21;3,2;353;0;8,8;;;;;;;;;
2009;9;03;22;2,1;341;0;7,8;;;;;;;;;
2009;9;03;23;1,7;351;0;4,7;;;;;;;;;
2009;9;04;0;1,8;3;0;4,8;;;;;;;;;
2009;9;04;1;1,4;8;0;5,2;;;;;;;;;
2009;9;04;2;2;11;0;5,9;;;;;;;;;
2009;9;04;3;1,5;345;0;4,5;;;;;;;;;
2009;9;04;4;1,4;346;0;3,9;;;;;;;;;
2009;9;04;5;1,3;13;0;3,8;;;;;;;;;
2009;9;04;6;2,4;22;0;5,2;;;;;;;;;
2009;9;04;7;2,6;22;0;5,2;;;;;;;;;
2009;9;04;8;2,7;335;0;5,6;;;;;;;;;
2009;9;04;9;3,7;12;0;7,5;;;;;;;;;
2009;9;04;10;4,9;16;0;9,2;;;;;;;;;
2009;9;04;11;4,4;16;0;9,9;;;;;;;;;
2009;9;04;12;4,9;14;0;9,7;;;;;;;;;
2009;9;04;13;3,8;43;0;9,7;;;;;;;;;
2009;9;04;14;4,7;27;0;10,2;;;;;;;;;
2009;9;04;15;4,3;22;0;9,9;;;;;;;;;
2009;9;04;16;3,1;23;0;10,4;;;;;;;;;
2009;9;04;17;3,5;25;0;9,4;;;;;;;;;
2009;9;04;18;3,2;24;0;9;;;;;;;;;
2009;9;04;19;3,9;19;0;8,6;;;;;;;;;
2009;9;04;20;3,7;11;0;10,1;;;;;;;;;
2009;9;04;21;2,5;356;0;8,4;;;;;;;;;
2009;9;04;22;2,2;347;0;7,2;;;;;;;;;
2009;9;04;23;1,2;349;0;5;;;;;;;;;
2009;9;05;0;0,9;356;0;5,4;;;;;;;;;
2009;9;05;1;2,2;10;0;5,3;;;;;;;;;
2009;9;05;2;2;358;0;5,1;;;;;;;;;
2009;9;05;3;3;22;0;6,1;;;;;;;;;
2009;9;05;4;3;12;0;7;;;;;;;;;
2009;9;05;5;1,2;20;0;7;;;;;;;;;
2009;9;05;6;0,8;56;0;3;;;;;;;;;
2009;9;05;7;1,3;28;0;2,9;;;;;;;;;
2009;9;05;8;2,3;16;0;4,5;;;;;;;;;
2009;9;05;9;2;360;0;5,1;;;;;;;;;
2009;9;05;10;2,1;10;0;4,4;;;;;;;;;
2009;9;05;11;1,5;23;0;5,6;;;;;;;;;
2009;9;05;12;2,8;60;0;6,2;;;;;;;;;
2009;9;05;13;3,2;63;0;7;;;;;;;;;
2009;9;05;14;2,7;41;0;7,9;;;;;;;;;
2009;9;05;15;3,1;39;0;7,7;;;;;;;;;
2009;9;05;16;2,7;27;0;7,8;;;;;;;;;
2009;9;05;17;3,4;32;0;7,6;;;;;;;;;
2009;9;05;18;2,2;16;0;7,6;;;;;;;;;
2009;9;05;19;1,7;39;0;5,3;;;;;;;;;
2009;9;05;20;1,7;8;0;5,3;;;;;;;;;
2009;9;05;21;2,8;27;0;6,6;;;;;;;;;
2009;9;05;22;1,9;9;0;6,6;;;;;;;;;
2009;9;05;23;2,4;354;0;6,1;;;;;;;;;
2009;9;06;0;2,6;13;0;6,7;;;;;;;;;
2009;9;06;1;2,6;17;0;6,4;;;;;;;;;
2009;9;06;2;3,4;23;0;6,3;;;;;;;;;
2009;9;06;3;1,5;6;0;6,3;;;;;;;;;
2009;9;06;4;1,5;24;0;3,9;;;;;;;;;
2009;9;06;5;2,7;32;0;5,8;;;;;;;;;
2009;9;06;6;2,3;23;0;5,7;;;;;;;;;
2009;9;06;7;3,4;19;0;6;;;;;;;;;
2009;9;06;8;4,1;17;0;8;;;;;;;;;
2009;9;06;9;3,8;10;0;9,9;;;;;;;;;
2009;9;06;10;4;15;0;9,9;;;;;;;;;
2009;9;06;11;3,6;47;0;9,4;;;;;;;;;
2009;9;06;12;4;53;0;9,6;;;;;;;;;
2009;9;06;13;4,4;35;0;9,5;;;;;;;;;
2009;9;06;14;4,8;38;0;11,6;;;;;;;;;
2009;9;06;15;5,2;27;0;10,9;;;;;;;;;
2009;9;06;16;4;40;0;11,9;;;;;;;;;
2009;9;06;17;3,9;36;0;11,9;;;;;;;;;
2009;9;06;18;2,8;16;0;9,3;;;;;;;;;
2009;9;06;19;0,7;323;0;5,8;;;;;;;;;
2009;9;06;20;1,7;335;0;5,6;;;;;;;;;
2009;9;06;21;2,6;347;0;6,1;;;;;;;;;
2009;9;06;22;3,5;17;0;6,7;;;;;;;;;
2009;9;06;23;3,7;23;0;9;;;;;;;;;
2009;9;07;0;3,6;25;0;8,4;;;;;;;;;
2009;9;07;1;3,3;23;0;7,6;;;;;;;;;
2009;9;07;2;2,7;26;0;7,3;;;;;;;;;
2009;9;07;3;2,8;15;0;7,6;;;;;;;;;
2009;9;07;4;2,6;359;0;9,9;;;;;;;;;
2009;9;07;5;2,5;1;0;7,5;;;;;;;;;
2009;9;07;6;2,8;1;0;8,1;;;;;;;;;
2009;9;07;7;3,2;7;0;10;;;;;;;;;
2009;9;07;8;2,2;350;0;8,2;;;;;;;;;
2009;9;07;9;2,6;8;0;7,8;;;;;;;;;
2009;9;07;10;2,6;7;0;6,8;;;;;;;;;
2009;9;07;11;3;353;0;5,9;;;;;;;;;
2009;9;07;12;3,7;19;0;7,8;;;;;;;;;
2009;9;07;13;3,6;44;0;7,3;;;;;;;;;
2009;9;07;14;4;29;0;9,5;;;;;;;;;
2009;9;07;15;4,3;27;0;9;;;;;;;;;
2009;9;07;16;3,9;30;0;10,2;;;;;;;;;
2009;9;07;17;3;27;0;8,6;;;;;;;;;
2009;9;07;18;3,2;21;0;8,1;;;;;;;;;
2009;9;07;19;3,8;15;0;8,4;;;;;;;;;
2009;9;07;20;3,8;19;0;8,4;;;;;;;;;
2009;9;07;21;3,3;15;0;7,4;;;;;;;;;
2009;9;07;22;2,2;10;0;6,9;;;;;;;;;
2009;9;07;23;2,9;27;0;6,2;;;;;;;;;
2009;9;08;0;3,6;28;0;7;;;;;;;;;
2009;9;08;1;1,9;4;0;6,7;;;;;;;;;
2009;9;08;2;2,3;7;0;7,3;;;;;;;;;
2009;9;08;3;1,8;1;0;6,2;;;;;;;;;
2009;9;08;4;3,6;17;0;7,3;;;;;;;;;
2009;9;08;5;3,4;17;0;7,9;;;;;;;;;
2009;9;08;6;2,6;13;0;7,9;;;;;;;;;
2009;9;08;7;3,2;336;0;6,4;;;;;;;;;
2009;9;08;8;3,5;331;0;7,9;;;;;;;;;
2009;9;08;9;4,2;9;0;8,7;;;;;;;;;
2009;9;08;10;4;359;0;12,3;;;;;;;;;
2009;9;08;11;4,4;10;0;12,4;;;;;;;;;
2009;9;08;12;4,4;20;0;11;;;;;;;;;
2009;9;08;13;4,9;38;0;10,4;;;;;;;;;
2009;9;08;14;5,3;30;0;12,4;;;;;;;;;
2009;9;08;15;5,7;29;0;13,1;;;;;;;;;
2009;9;08;16;5,1;34;0;12,7;;;;;;;;;
2009;9;08;17;3,6;27;0;10,7;;;;;;;;;
2009;9;08;18;2,6;348;0;8;;;;;;;;;
2009;9;08;19;3,6;11;0;7,7;;;;;;;;;
2009;9;08;20;2,3;12;0;8;;;;;;;;;
2009;9;08;21;1,6;336;0;7,9;;;;;;;;;
2009;9;08;22;2,6;353;0;7,9;;;;;;;;;
2009;9;08;23;2,8;19;0;7,4;;;;;;;;;
2009;9;09;0;2,4;7;0;8,8;;;;;;;;;
2009;9;09;1;2,3;351;0;5,9;;;;;;;;;
2009;9;09;2;2,2;3;0;5,6;;;;;;;;;
2009;9;09;3;1,2;356;0;5,3;;;;;;;;;
2009;9;09;4;2;5;0;4,5;;;;;;;;;
2009;9;09;5;2,4;358;0;5,7;;;;;;;;;
2009;9;09;6;2,1;355;0;5,7;;;;;;;;;
2009;9;09;7;3,9;352;0;7,6;;;;;;;;;
2009;9;09;8;4,1;9;0;10;;;;;;;;;
2009;9;09;9;3,4;16;0;10;;;;;;;;;
2009;9;09;10;5,1;30;0;9,3;;;;;;;;;
2009;9;09;11;4,2;49;0;10,5;;;;;;;;;
2009;9;09;12;4,1;62;0;11,5;;;;;;;;;
2009;9;09;13;5,3;58;0;10,9;;;;;;;;;
2009;9;09;14;5,1;59;0;12,6;;;;;;;;;
2009;9;09;15;4,8;31;0;12,2;;;;;;;;;
2009;9;09;16;3,8;40;0;10,8;;;;;;;;;
2009;9;09;17;2,6;35;0;8,9;;;;;;;;;
2009;9;09;18;1,5;28;0;5,6;;;;;;;;;
2009;9;09;19;1;293;0;4,2;;;;;;;;;
2009;9;09;20;1,1;319;0;2,4;;;;;;;;;
2009;9;09;21;0,8;346;0;2,1;;;;;;;;;
2009;9;09;22;0,8;6;0;2,6;;;;;;;;;
2009;9;09;23;0,8;317;0;2,4;;;;;;;;;
2009;9;10;0;0,2;247;0;1,4;;;;;;;;;
2009;9;10;1;0,3;126;0;0,9;;;;;;;;;
2009;9;10;2;0,4;360;0;1,5;;;;;;;;;
2009;9;10;3;0,2;21;0;0,9;;;;;;;;;
2009;9;10;4;0,6;352;0;0,9;;;;;;;;;
2009;9;10;5;0,5;317;0;1,1;;;;;;;;;
2009;9;10;6;0,8;315;0;1,9;;;;;;;;;
2009;9;10;7;1,7;358;0;3,5;;;;;;;;;
2009;9;10;8;2,4;350;0;5,9;;;;;;;;;
2009;9;10;9;2,8;24;0;5,6;;;;;;;;;
2009;9;10;10;2,9;66;0;7,5;;;;;;;;;
2009;9;10;11;4,5;81;0;8,1;;;;;;;;;
2009;9;10;12;3;56;0;8,1;;;;;;;;;
2009;9;10;13;3,3;45;0;7,3;;;;;;;;;
2009;9;10;14;3,5;60;0;8,3;;;;;;;;;
2009;9;10;15;4;55;0;8;;;;;;;;;
2009;9;10;16;3,1;49;0;8,1;;;;;;;;;
2009;9;10;17;2;53;0;6,2;;;;;;;;;
2009;9;10;18;1,3;30;0;4,3;;;;;;;;;
2009;9;10;19;0,7;330;0;3,3;;;;;;;;;
2009;9;10;20;0,7;324;0;2,8;;;;;;;;;
2009;9;10;21;0,8;333;0;1,8;;;;;;;;;
2009;9;10;22;0,9;319;0;1,8;;;;;;;;;
2009;9;10;23;0,4;306;2,2;2,5;;;;;;;;;
2009;9;11;0;0,4;290;1,2;2,4;;;;;;;;;
2009;9;11;1;0,9;27;1,4;2,2;;;;;;;;;
2009;9;11;2;0,7;242;0;3,1;;;;;;;;;
2009;9;11;3;0,5;98;0;1,2;;;;;;;;;
2009;9;11;4;0,3;242;1,8;1,6;;;;;;;;;
2009;9;11;5;0,7;289;0;1,4;;;;;;;;;
2009;9;11;6;0,7;1;3,6;4,4;;;;;;;;;
2009;9;11;7;0,7;229;0;2,5;;;;;;;;;
2009;9;11;8;2,1;92;0;4,3;;;;;;;;;
2009;9;11;9;1,8;71;0;4,3;;;;;;;;;
2009;9;11;10;1,7;117;0;4,8;;;;;;;;;
2009;9;11;11;2,5;116;0;6;;;;;;;;;
2009;9;11;12;3;108;0;6;;;;;;;;;
2009;9;11;13;2,9;89;0;5,8;;;;;;;;;
2009;9;11;14;1,8;103;0;6,4;;;;;;;;;
2009;9;11;15;3,2;85;0;5,8;;;;;;;;;
2009;9;11;16;2,2;91;0;5,8;;;;;;;;;
2009;9;11;17;1,1;83;0;4,1;;;;;;;;;
2009;9;11;18;1,8;78;0;4;;;;;;;;;
2009;9;11;19;0,3;337;0;4;;;;;;;;;
2009;9;11;20;0,8;282;0;1,2;;;;;;;;;
2009;9;11;21;0,4;77;0;1,4;;;;;;;;;
2009;9;11;22;0,9;338;0;1,8;;;;;;;;;
2009;9;11;23;0,5;307;0;1,9;;;;;;;;;
2009;9;12;0;0,7;291;0;1,6;;;;;;;;;
2009;9;12;1;0,9;320;0;1,7;;;;;;;;;
2009;9;12;2;1,1;307;0;1,9;;;;;;;;;
2009;9;12;3;0,8;310;2;2,4;;;;;;;;;
2009;9;12;4;0,7;280;0;1,4;;;;;;;;;
2009;9;12;5;1,1;294;3,2;1,9;;;;;;;;;
2009;9;12;6;0,9;345;0;2;;;;;;;;;
2009;9;12;7;1,4;299;0,2;2,7;;;;;;;;;
2009;9;12;8;1,6;303;0;4,1;;;;;;;;;
2009;9;12;9;1,9;314;0;4,7;;;;;;;;;
2009;9;12;10;2;345;0;4,5;;;;;;;;;
2009;9;12;11;2,1;16;0;4,5;;;;;;;;;
2009;9;12;12;3;25;0;7;;;;;;;;;
2009;9;12;13;3;19;0;7,8;;;;;;;;;
2009;9;12;14;0,7;152;0,6;5,9;;;;;;;;;
2009;9;12;15;1,1;320;0;2;;;;;;;;;
2009;9;12;16;1,2;13;0;3,5;;;;;;;;;
2009;9;12;17;0,8;360;0;2,3;;;;;;;;;
2009;9;12;18;0,5;332;0;2,7;;;;;;;;;
2009;9;12;19;0,6;9;0;2;;;;;;;;;
2009;9;12;20;1,5;10;0;3,3;;;;;;;;;
2009;9;12;21;0,9;355;0;3,4;;;;;;;;;
2009;9;12;22;1,3;328;0;3,1;;;;;;;;;
2009;9;12;23;1;326;0;3,7;;;;;;;;;
2009;9;13;0;2;5;0;5,3;;;;;;;;;
2009;9;13;1;1;337;0;4,4;;;;;;;;;
2009;9;13;2;0,7;326;0;2,2;;;;;;;;;
2009;9;13;3;0,9;347;0;2,1;;;;;;;;;
2009;9;13;4;1,3;300;0;3;;;;;;;;;
2009;9;13;5;1,2;315;0;3,1;;;;;;;;;
2009;9;13;6;2;312;0;3,8;;;;;;;;;
2009;9;13;7;2,4;319;0;6,6;;;;;;;;;
2009;9;13;8;2,2;345;0;7;;;;;;;;;
2009;9;13;9;2,8;345;0;6,8;;;;;;;;;
2009;9;13;10;3,9;359;0;7,8;;;;;;;;;
2009;9;13;11;3,7;46;0;9,5;;;;;;;;;
2009;9;13;12;4,3;62;0;9,2;;;;;;;;;
2009;9;13;13;3,9;41;0;9,5;;;;;;;;;
2009;9;13;14;4,2;40;0;11,7;;;;;;;;;
2009;9;13;15;4,1;44;0;11,7;;;;;;;;;
2009;9;13;16;3,4;28;0;9,8;;;;;;;;;
2009;9;13;17;3,7;18;0;8,3;;;;;;;;;
2009;9;13;18;3;15;0;8,6;;;;;;;;;
2009;9;13;19;2;11;0;6,6;;;;;;;;;
2009;9;13;20;3,7;16;0;9;;;;;;;;;
2009;9;13;21;3;356;0;9;;;;;;;;;
2009;9;13;22;2,4;344;0;7,4;;;;;;;;;
2009;9;13;23;2,2;339;0;7,4;;;;;;;;;
2009;9;14;0;1;332;0;4,9;;;;;;;;;
2009;9;14;1;1,5;341;0;4,5;;;;;;;;;
2009;9;14;2;1,3;352;0;4,6;;;;;;;;;
2009;9;14;3;1,1;5;0;3,4;;;;;;;;;
2009;9;14;4;1,3;358;0;2,7;;;;;;;;;
2009;9;14;5;1,6;320;0;3;;;;;;;;;
2009;9;14;6;2,3;337;0;5,8;;;;;;;;;
2009;9;14;7;3,8;320;0;8;;;;;;;;;
2009;9;14;8;3,5;325;0;8,6;;;;;;;;;
2009;9;14;9;2,7;336;0;7,8;;;;;;;;;
2009;9;14;10;2,7;12;0;6,5;;;;;;;;;
2009;9;14;11;2,4;32;0;6,7;;;;;;;;;
2009;9;14;12;3,4;70;0;8,8;;;;;;;;;
2009;9;14;13;4;51;0;7,9;;;;;;;;;
2009;9;14;14;3,8;39;0;8,7;;;;;;;;;
2009;9;14;15;3,2;59;0;8,1;;;;;;;;;
2009;9;14;16;1,8;67;0;6,2;;;;;;;;;
2009;9;14;17;1,4;77;0;4;;;;;;;;;
2009;9;14;18;0,9;85;0;4;;;;;;;;;
2009;9;14;19;1,5;73;0;2,4;;;;;;;;;
2009;9;14;20;1;306;0;2,4;;;;;;;;;
2009;9;14;21;2,8;194;0;6,7;;;;;;;;;
2009;9;14;22;0,6;285;0;6,7;;;;;;;;;
2009;9;14;23;0,7;355;0;1,8;;;;;;;;;
2009;9;15;0;0,7;289;0;1,3;;;;;;;;;
2009;9;15;1;0,7;210;0;1,4;;;;;;;;;
2009;9;15;2;0,1;144;0;1,4;;;;;;;;;
2009;9;15;3;1;289;0;2,1;;;;;;;;;
2009;9;15;4;0,5;9;0;1,6;;;;;;;;;
2009;9;15;5;0,2;12;0;1,2;;;;;;;;;
2009;9;15;6;1,1;157;0;3,2;;;;;;;;;
2009;9;15;7;1,4;228;0;2,8;;;;;;;;;
2009;9;15;8;2,1;159;0;5;;;;;;;;;
2009;9;15;9;2,3;160;0;5,6;;;;;;;;;
2009;9;15;10;3,2;149;0;6,5;;;;;;;;;
2009;9;15;11;2,7;170;0;6,9;;;;;;;;;
2009;9;15;12;3,8;139;0;7,6;;;;;;;;;
2009;9;15;13;3,9;144;0;8,2;;;;;;;;;
2009;9;15;14;2,9;148;0;8,2;;;;;;;;;
2009;9;15;15;2,9;155;0;7,3;;;;;;;;;
2009;9;15;16;2,3;155;0;7,3;;;;;;;;;
2009;9;15;17;1,7;175;0;5,7;;;;;;;;;
2009;9;15;18;2,2;183;0;5,6;;;;;;;;;
2009;9;15;19;1,5;182;0;5,6;;;;;;;;;
2009;9;15;20;1,6;204;0;4,8;;;;;;;;;
2009;9;15;21;1,8;202;0;5,2;;;;;;;;;
2009;9;15;22;2,2;196;0;5,2;;;;;;;;;
2009;9;15;23;1,5;213;0;5,1;;;;;;;;;
2009;9;16;0;1,4;204;0;4,7;;;;;;;;;
2009;9;16;1;2,4;184;0;5;;;;;;;;;
2009;9;16;2;1,5;189;0;5;;;;;;;;;
2009;9;16;3;1,9;197;0;4,1;;;;;;;;;
2009;9;16;4;1,2;219;0;4,3;;;;;;;;;
2009;9;16;5;1,4;214;0;3,3;;;;;;;;;
